年份,科目,地区,高考模式,改革起始年,卷别性质,范围,卷型,状态,试卷路径,Markdown路径,听力路径,OCR方式,识别页数
2026,数学,新疆,新高考,,全国卷,common,新高考全国Ⅱ卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,英语,北京,新高考,2020,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,英语,天津,新高考,2020,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,英语,河北,新高考,2021,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_听力.mp3),pypdf,9
2026,英语,山西,新高考,2025,全国卷,common,新高考全国Ⅱ卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,英语,内蒙古,新高考,2025,全国卷,common,新高考全国Ⅱ卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,英语,辽宁,新高考,2021,全国卷,common,新高考全国Ⅱ卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,英语,吉林,新高考,2024,全国卷,common,新高考全国Ⅱ卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,英语,黑龙江,新高考,2024,全国卷,common,新高考全国Ⅱ卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,英语,上海,新高考,2017,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,英语,江苏,新高考,2021,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_听力.mp3),pypdf,9
2026,英语,浙江,新高考,2017,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_听力.mp3),pypdf,9
2026,英语,安徽,新高考,2024,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_听力.mp3),pypdf,9
2026,英语,福建,新高考,2021,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_听力.mp3),pypdf,9
2026,英语,江西,新高考,2024,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_听力.mp3),pypdf,9
2026,英语,山东,新高考,2020,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_听力.mp3),pypdf,9
2026,英语,河南,新高考,2025,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_听力.mp3),pypdf,9
2026,英语,湖北,新高考,2021,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_听力.mp3),pypdf,9
2026,英语,湖南,新高考,2021,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_听力.mp3),pypdf,9
2026,英语,广东,新高考,2021,全国卷,common,新高考全国Ⅰ卷,done,[打开试卷](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_OCR与考点.md),[打开听力](../../papers/2026/英语/全国/新高考全国Ⅰ卷/2026_英语_新高考全国Ⅰ卷_听力.mp3),pypdf,9
2026,英语,广西,新高考,2024,全国卷,common,新高考全国Ⅱ卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,英语,海南,新高考,2020,全国卷,common,新高考全国Ⅱ卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,英语,重庆,新高考,2021,全国卷,common,新高考全国Ⅱ卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,英语,四川,新高考,2025,全国卷,common,新高考Ⅱ卷,done,[打开试卷](../../papers/2026/英语/全国/新高考Ⅱ卷/2026_英语_新高考Ⅱ卷_原卷.pdf),[打开Markdown](../../papers/2026/英语/全国/新高考Ⅱ卷/2026_英语_新高考Ⅱ卷_OCR与考点.md),,pypdf,12
2026,英语,贵州,新高考,2024,全国卷,common,新高考全国Ⅱ卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,英语,云南,新高考,2025,全国卷,common,新高考全国Ⅱ卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,英语,西藏,新高考,,全国卷,common,新高考全国Ⅱ卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,英语,陕西,新高考,2025,全国卷,common,新高考全国Ⅱ卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,英语,甘肃,新高考,2024,全国卷,common,新高考全国Ⅱ卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,英语,青海,新高考,2025,全国卷,common,新高考全国Ⅱ卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,英语,宁夏,新高考,2025,全国卷,common,新高考全国Ⅱ卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,英语,新疆,新高考,,全国卷,common,新高考全国Ⅱ卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,物理,北京,新高考,2020,地方/区域卷,local,北京卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,物理,天津,新高考,2020,地方/区域卷,local,天津卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,物理,河北,新高考,2021,地方/区域卷,local,河北卷,done,[打开试卷](../../papers/2026/物理/河北/河北卷/2026_物理_河北卷_原卷.pdf),[打开Markdown](../../papers/2026/物理/河北/河北卷/2026_物理_河北卷_OCR与考点.md),,pypdf,8
2026,物理,山西,新高考,2025,地方/区域卷,local,山西卷,done,[打开试卷](../../papers/2026/物理/山西/山西卷/2026_物理_山西卷_原卷.pdf),[打开Markdown](../../papers/2026/物理/山西/山西卷/2026_物理_山西卷_OCR与考点.md),,pypdf,7
2026,物理,内蒙古,新高考,2025,地方/区域卷,local,内蒙古卷,done,[打开试卷](../../papers/2026/物理/内蒙古/内蒙古卷/2026_物理_内蒙古卷_原卷.pdf),[打开Markdown](../../papers/2026/物理/内蒙古/内蒙古卷/2026_物理_内蒙古卷_OCR与考点.md),,pypdf,8
2026,物理,辽宁,新高考,2021,地方/区域卷,local,辽宁卷,done,[打开试卷](../../papers/2026/物理/辽宁/辽宁卷/2026_物理_辽宁卷_原卷.pdf),[打开Markdown](../../papers/2026/物理/辽宁/辽宁卷/2026_物理_辽宁卷_OCR与考点.md),,pypdf,8
2026,物理,吉林,新高考,2024,地方/区域卷,local,吉林卷,done,[打开试卷](../../papers/2026/物理/吉林/吉林卷/2026_物理_吉林卷_原卷.pdf),[打开Markdown](../../papers/2026/物理/吉林/吉林卷/2026_物理_吉林卷_OCR与考点.md),,pypdf,8
2026,物理,黑龙江,新高考,2024,地方/区域卷,local,黑龙江卷,done,[打开试卷](../../papers/2026/物理/黑龙江/黑龙江卷/2026_物理_黑龙江卷_原卷.pdf),[打开Markdown](../../papers/2026/物理/黑龙江/黑龙江卷/2026_物理_黑龙江卷_OCR与考点.md),,pypdf,8
2026,物理,上海,新高考,2017,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,物理,江苏,新高考,2021,地方/区域卷,local,江苏卷,done,[打开试卷](../../papers/2026/物理/江苏/江苏卷/2026_物理_江苏卷_原卷.pdf),[打开Markdown](../../papers/2026/物理/江苏/江苏卷/2026_物理_江苏卷_OCR与考点.md),,pypdf,6
2026,物理,浙江,新高考,2017,地方/区域卷,local,浙江卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,物理,安徽,新高考,2024,地方/区域卷,local,安徽卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,物理,福建,新高考,2021,地方/区域卷,local,福建卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,物理,江西,新高考,2024,地方/区域卷,local,江西卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,物理,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2026/物理/山东/山东卷/2026_物理_山东卷_原卷.pdf),[打开Markdown](../../papers/2026/物理/山东/山东卷/2026_物理_山东卷_OCR与考点.md),,pypdf,9
2026,物理,河南,新高考,2025,地方/区域卷,local,河南卷,done,[打开试卷](../../papers/2026/物理/河南/河南卷/2026_物理_河南卷_原卷.pdf),[打开Markdown](../../papers/2026/物理/河南/河南卷/2026_物理_河南卷_OCR与考点.md),,pypdf,9
2026,物理,湖北,新高考,2021,地方/区域卷,local,湖北卷,done,[打开试卷](../../papers/2026/物理/湖北/湖北卷/2026_物理_湖北卷_原卷.pdf),[打开Markdown](../../papers/2026/物理/湖北/湖北卷/2026_物理_湖北卷_OCR与考点.md),,pypdf,8
2026,物理,湖南,新高考,2021,地方/区域卷,local,湖南卷,done,[打开试卷](../../papers/2026/物理/湖南/湖南卷/2026_物理_湖南卷_原卷.pdf),[打开Markdown](../../papers/2026/物理/湖南/湖南卷/2026_物理_湖南卷_OCR与考点.md),,pypdf,8
2026,物理,广东,新高考,2021,地方/区域卷,local,广东卷,done,[打开试卷](../../papers/2026/物理/广东/广东卷/2026_物理_广东卷_原卷.pdf),[打开Markdown](../../papers/2026/物理/广东/广东卷/2026_物理_广东卷_OCR与考点.md),,pypdf,6
2026,物理,广西,新高考,2024,地方/区域卷,local,广西卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,物理,海南,新高考,2020,地方/区域卷,local,海南卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,物理,重庆,新高考,2021,地方/区域卷,local,重庆卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,物理,四川,新高考,2025,地方/区域卷,local,四川卷,done,[打开试卷](../../papers/2026/物理/四川/四川卷/2026_物理_四川卷_原卷.pdf),[打开Markdown](../../papers/2026/物理/四川/四川卷/2026_物理_四川卷_OCR与考点.md),,pypdf,9
2026,物理,贵州,新高考,2024,地方/区域卷,local,贵州卷,done,[打开试卷](../../papers/2026/物理/贵州/贵州卷/2026_物理_贵州卷_原卷.pdf),[打开Markdown](../../papers/2026/物理/贵州/贵州卷/2026_物理_贵州卷_OCR与考点.md),,pypdf,8
2026,物理,云南,新高考,2025,地方/区域卷,local,云南卷,done,[打开试卷](../../papers/2026/物理/云南/云南卷/2026_物理_云南卷_原卷.pdf),[打开Markdown](../../papers/2026/物理/云南/云南卷/2026_物理_云南卷_OCR与考点.md),,rapidocr,9
2026,物理,陕西,新高考,2025,地方/区域卷,local,陕西卷,done,[打开试卷](../../papers/2026/物理/陕西/陕西卷/2026_物理_陕西卷_原卷.pdf),[打开Markdown](../../papers/2026/物理/陕西/陕西卷/2026_物理_陕西卷_OCR与考点.md),,pypdf,7
2026,物理,甘肃,新高考,2024,地方/区域卷,local,甘肃卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,物理,青海,新高考,2025,地方/区域卷,local,青海卷,done,[打开试卷](../../papers/2026/物理/青海/青海卷/2026_物理_青海卷_原卷.pdf),[打开Markdown](../../papers/2026/物理/青海/青海卷/2026_物理_青海卷_OCR与考点.md),,pypdf,7
2026,物理,宁夏,新高考,2025,地方/区域卷,local,宁夏卷,done,[打开试卷](../../papers/2026/物理/宁夏/宁夏卷/2026_物理_宁夏卷_原卷.pdf),[打开Markdown](../../papers/2026/物理/宁夏/宁夏卷/2026_物理_宁夏卷_OCR与考点.md),,pypdf,7
2026,化学,北京,新高考,2020,地方/区域卷,local,北京卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,化学,天津,新高考,2020,地方/区域卷,local,天津卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,化学,河北,新高考,2021,地方/区域卷,local,河北卷,done,[打开试卷](../../papers/2026/化学/河北/河北卷/2026_化学_河北卷_原卷.pdf),[打开Markdown](../../papers/2026/化学/河北/河北卷/2026_化学_河北卷_OCR与考点.md),,pypdf,12
2026,化学,山西,新高考,2025,地方/区域卷,local,陕西卷,done,[打开试卷](../../papers/2026/化学/山西/陕西卷/2026_化学_山西陕西卷_原卷.pdf),[打开Markdown](../../papers/2026/化学/山西/陕西卷/2026_化学_山西陕西卷_OCR与考点.md),,pypdf,10
2026,化学,内蒙古,新高考,2025,地方/区域卷,local,内蒙古卷,done,[打开试卷](../../papers/2026/化学/内蒙古/内蒙古卷/2026_化学_内蒙古卷_原卷.pdf),[打开Markdown](../../papers/2026/化学/内蒙古/内蒙古卷/2026_化学_内蒙古卷_OCR与考点.md),,pypdf,8
2026,化学,辽宁,新高考,2021,地方/区域卷,local,辽宁卷,done,[打开试卷](../../papers/2026/化学/辽宁/辽宁卷/2026_化学_辽宁卷_原卷.pdf),[打开Markdown](../../papers/2026/化学/辽宁/辽宁卷/2026_化学_辽宁卷_OCR与考点.md),,pypdf,8
2026,化学,吉林,新高考,2024,地方/区域卷,local,吉林卷,done,[打开试卷](../../papers/2026/化学/吉林/吉林卷/2026_化学_吉林卷_原卷.pdf),[打开Markdown](../../papers/2026/化学/吉林/吉林卷/2026_化学_吉林卷_OCR与考点.md),,pypdf,8
2026,化学,黑龙江,新高考,2024,地方/区域卷,local,黑龙江卷,done,[打开试卷](../../papers/2026/化学/黑龙江/黑龙江卷/2026_化学_黑龙江卷_原卷.pdf),[打开Markdown](../../papers/2026/化学/黑龙江/黑龙江卷/2026_化学_黑龙江卷_OCR与考点.md),,pypdf,8
2026,化学,上海,新高考,2017,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,化学,江苏,新高考,2021,地方/区域卷,local,江苏卷,done,[打开试卷](../../papers/2026/化学/江苏/江苏卷/2026_化学_江苏卷_原卷.pdf),[打开Markdown](../../papers/2026/化学/江苏/江苏卷/2026_化学_江苏卷_OCR与考点.md),,pypdf,7
2026,化学,浙江,新高考,2017,地方/区域卷,local,浙江卷,done,[打开试卷](../../papers/2026/化学/浙江/浙江卷/2026_化学_浙江卷_原卷.pdf),[打开Markdown](../../papers/2026/化学/浙江/浙江卷/2026_化学_浙江卷_OCR与考点.md),,pypdf,8
2026,化学,安徽,新高考,2024,地方/区域卷,local,安徽卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,化学,福建,新高考,2021,地方/区域卷,local,福建卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,化学,江西,新高考,2024,地方/区域卷,local,江西卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,化学,山东,新高考,2020,地方/区域卷,local,山东卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,化学,河南,新高考,2025,地方/区域卷,local,河南卷,done,[打开试卷](../../papers/2026/化学/河南/河南卷/2026_化学_河南卷_原卷.pdf),[打开Markdown](../../papers/2026/化学/河南/河南卷/2026_化学_河南卷_OCR与考点.md),,pypdf,9
2026,化学,湖北,新高考,2021,地方/区域卷,local,湖北卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,化学,湖南,新高考,2021,地方/区域卷,local,湖南卷,done,[打开试卷](../../papers/2026/化学/湖南/湖南卷/2026_化学_湖南卷_原卷.pdf),[打开Markdown](../../papers/2026/化学/湖南/湖南卷/2026_化学_湖南卷_OCR与考点.md),,pypdf,8
2026,化学,广东,新高考,2021,地方/区域卷,local,广东卷,done,[打开试卷](../../papers/2026/化学/广东/广东卷/2026_化学_广东卷_原卷.pdf),[打开Markdown](../../papers/2026/化学/广东/广东卷/2026_化学_广东卷_OCR与考点.md),,pypdf,4
2026,化学,广西,新高考,2024,地方/区域卷,local,广西卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,化学,海南,新高考,2020,地方/区域卷,local,海南卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,化学,重庆,新高考,2021,地方/区域卷,local,重庆卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,化学,四川,新高考,2025,地方/区域卷,local,四川卷,done,[打开试卷](../../papers/2026/化学/四川/四川卷/2026_化学_四川卷_原卷.pdf),[打开Markdown](../../papers/2026/化学/四川/四川卷/2026_化学_四川卷_OCR与考点.md),,rapidocr,10
2026,化学,贵州,新高考,2024,地方/区域卷,local,贵州卷,done,[打开试卷](../../papers/2026/化学/贵州/贵州卷/2026_化学_贵州卷_原卷.pdf),[打开Markdown](../../papers/2026/化学/贵州/贵州卷/2026_化学_贵州卷_OCR与考点.md),,pypdf,8
2026,化学,云南,新高考,2025,地方/区域卷,local,云南卷,done,[打开试卷](../../papers/2026/化学/云南/云南卷/2026_化学_云南卷_原卷.pdf),[打开Markdown](../../papers/2026/化学/云南/云南卷/2026_化学_云南卷_OCR与考点.md),,pypdf,8
2026,化学,陕西,新高考,2025,地方/区域卷,local,陕西卷,done,[打开试卷](../../papers/2026/化学/陕西/陕西卷/2026_化学_陕西卷_原卷.pdf),[打开Markdown](../../papers/2026/化学/陕西/陕西卷/2026_化学_陕西卷_OCR与考点.md),,pypdf,9
2026,化学,甘肃,新高考,2024,地方/区域卷,local,甘肃卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,化学,青海,新高考,2025,地方/区域卷,local,陕西卷,done,[打开试卷](../../papers/2026/化学/青海/陕西卷/2026_化学_青海陕西卷_原卷.pdf),[打开Markdown](../../papers/2026/化学/青海/陕西卷/2026_化学_青海陕西卷_OCR与考点.md),,pypdf,10
2026,化学,宁夏,新高考,2025,地方/区域卷,local,陕西卷,done,[打开试卷](../../papers/2026/化学/宁夏/陕西卷/2026_化学_宁夏陕西卷_原卷.pdf),[打开Markdown](../../papers/2026/化学/宁夏/陕西卷/2026_化学_宁夏陕西卷_OCR与考点.md),,pypdf,10
2026,生物,北京,新高考,2020,地方/区域卷,local,北京卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,生物,天津,新高考,2020,地方/区域卷,local,天津卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,生物,河北,新高考,2021,地方/区域卷,local,河北卷,done,[打开试卷](../../papers/2026/生物/河北/河北卷/2026_生物_河北卷_原卷.pdf),[打开Markdown](../../papers/2026/生物/河北/河北卷/2026_生物_河北卷_OCR与考点.md),,pypdf,8
2026,生物,山西,新高考,2025,地方/区域卷,local,山西卷,done,[打开试卷](../../papers/2026/生物/山西/山西卷/2026_生物_山西卷_原卷.pdf),[打开Markdown](../../papers/2026/生物/山西/山西卷/2026_生物_山西卷_OCR与考点.md),,pypdf,9
2026,生物,内蒙古,新高考,2025,地方/区域卷,local,内蒙古卷,done,[打开试卷](../../papers/2026/生物/内蒙古/内蒙古卷/2026_生物_内蒙古卷_原卷.pdf),[打开Markdown](../../papers/2026/生物/内蒙古/内蒙古卷/2026_生物_内蒙古卷_OCR与考点.md),,pypdf,10
2026,生物,辽宁,新高考,2021,地方/区域卷,local,辽宁卷,done,[打开试卷](../../papers/2026/生物/辽宁/辽宁卷/2026_生物_辽宁卷_原卷.pdf),[打开Markdown](../../papers/2026/生物/辽宁/辽宁卷/2026_生物_辽宁卷_OCR与考点.md),,pypdf,10
2026,生物,吉林,新高考,2024,地方/区域卷,local,吉林卷,done,[打开试卷](../../papers/2026/生物/吉林/吉林卷/2026_生物_吉林卷_原卷.pdf),[打开Markdown](../../papers/2026/生物/吉林/吉林卷/2026_生物_吉林卷_OCR与考点.md),,pypdf,10
2026,生物,黑龙江,新高考,2024,地方/区域卷,local,黑龙江卷,done,[打开试卷](../../papers/2026/生物/黑龙江/黑龙江卷/2026_生物_黑龙江卷_原卷.pdf),[打开Markdown](../../papers/2026/生物/黑龙江/黑龙江卷/2026_生物_黑龙江卷_OCR与考点.md),,pypdf,10
2026,生物,上海,新高考,2017,,missing,,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,生物,江苏,新高考,2021,地方/区域卷,local,江苏卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,生物,浙江,新高考,2017,地方/区域卷,local,浙江卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,生物,安徽,新高考,2024,地方/区域卷,local,安徽卷,done,[打开试卷](../../papers/2026/生物/安徽/安徽卷/2026_生物_安徽卷_原卷.pdf),[打开Markdown](../../papers/2026/生物/安徽/安徽卷/2026_生物_安徽卷_OCR与考点.md),,rapidocr,8
2026,生物,福建,新高考,2021,全国卷,common,新高考Ⅰ卷,done,[打开试卷](../../papers/2026/生物/全国/新高考Ⅰ卷/2026_生物_新高考Ⅰ卷_原卷.pdf),[打开Markdown](../../papers/2026/生物/全国/新高考Ⅰ卷/2026_生物_新高考Ⅰ卷_OCR与考点.md),,rapidocr,1
2026,生物,江西,新高考,2024,地方/区域卷,local,江西卷,done,[打开试卷](../../papers/2026/生物/江西/江西卷/2026_生物_江西卷_原卷.pdf),[打开Markdown](../../papers/2026/生物/江西/江西卷/2026_生物_江西卷_OCR与考点.md),,pypdf,8
2026,生物,山东,新高考,2020,地方/区域卷,local,山东卷,done,[打开试卷](../../papers/2026/生物/山东/山东卷/2026_生物_山东卷_原卷.pdf),[打开Markdown](../../papers/2026/生物/山东/山东卷/2026_生物_山东卷_OCR与考点.md),,pypdf,8
2026,生物,河南,新高考,2025,地方/区域卷,local,河南卷,done,[打开试卷](../../papers/2026/生物/河南/河南卷/2026_生物_河南卷_原卷.pdf),[打开Markdown](../../papers/2026/生物/河南/河南卷/2026_生物_河南卷_OCR与考点.md),,pypdf,7
2026,生物,湖北,新高考,2021,地方/区域卷,local,湖北卷,done,[打开试卷](../../papers/2026/生物/湖北/湖北卷/2026_生物_湖北卷_原卷.pdf),[打开Markdown](../../papers/2026/生物/湖北/湖北卷/2026_生物_湖北卷_OCR与考点.md),,pypdf,8
2026,生物,湖南,新高考,2021,地方/区域卷,local,湖南卷,done,[打开试卷](../../papers/2026/生物/湖南/湖南卷/2026_生物_湖南卷_原卷.pdf),[打开Markdown](../../papers/2026/生物/湖南/湖南卷/2026_生物_湖南卷_OCR与考点.md),,pypdf,8
2026,生物,广东,新高考,2021,地方/区域卷,local,广东卷,done,[打开试卷](../../papers/2026/生物/广东/广东卷/2026_生物_广东卷_原卷.pdf),[打开Markdown](../../papers/2026/生物/广东/广东卷/2026_生物_广东卷_OCR与考点.md),,pypdf,8
2026,生物,广西,新高考,2024,地方/区域卷,local,广西卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,生物,海南,新高考,2020,地方/区域卷,local,海南卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,生物,重庆,新高考,2021,地方/区域卷,local,重庆卷,missing,[打开试卷](../../../..),[打开Markdown](../../../..),[打开听力](../../../..),,
2026,生物,四川,新高考,2025,地方/区域卷,local,四川卷,done,[打开试卷](../../papers/2026/生物/四川/四川卷/2026_生物_四川卷_原卷.pdf),[打开Markdown](../../papers/2026/生物/四川/四川卷/2026_生物_四川卷_OCR与考点.md),,pypdf,5
2026,生物,贵州,新高考,2024,地方/区域卷,local,贵州卷,done,[打开试卷](../../papers/2026/生物/贵州/贵州卷/2026_生物_贵州卷_原卷.pdf),[打开Markdown](../../papers/2026/生物/贵州/贵州卷/2026_生物_贵州卷_OCR与考点.md),,pypdf,7
2026,生物,云南,新高考,2025,地方/区域卷,local,云南卷,done,[打开试卷](../../papers/2026/生物/云南/云南卷/2026_生物_云南卷_原卷.pdf),[打开Markdown](../../papers/2026/生物/云南/云南卷/2026_生物_云南卷_OCR与考点.md),,rapidocr,8
